15000.0
15000.0
2400.0
2224.0
2177.56
2167.08
1801.0
1740.0
800.0
700.0
645.0
600.0
439.99
400.0
379.0
375.0
344.0
333.0
333.0
325.0
302.0
300.0
300.0
279.0
260.0
260.0
255.0
250.0
235.11
211.0
200.0
199.0
199.0
195.0
175.0
169.0
167.0
150.0
150.0
125.0
120.0
120.0
115.0
100.0
99.0
99.0
99.0
98.0
98.0
96.39
